country,region,tax_form_code,tax_form_name,description,purpose,visible_to_customers,report_level,authority_level_guess,form_master_id,tax_authority_count,tax_authorities,tax_authority_ids,tax_type_count,tax_types,tax_type_ids,form_image_urls,raw_form_summary
US,PR,USPRADJUNTAS,PR Adjuntas,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,,,543,1,ADJUNTAS CO,528,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":543,""TaxFormCode"":""USPRADJUNTAS"",""TaxFormName"":""PR Adjuntas"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":null,""Purpose"":null}"
US,PR,USPRARECIBO,PR Arecibo,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,,,544,1,ARECIBO CO,484,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":544,""TaxFormCode"":""USPRARECIBO"",""TaxFormName"":""PR Arecibo"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":null,""Purpose"":null}"
US,PR,USPRBARCELONETA,PR Barceloneta,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,,,545,1,BARCELONETA CO,485,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":545,""TaxFormCode"":""USPRBARCELONETA"",""TaxFormName"":""PR Barceloneta"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":null,""Purpose"":null}"
US,PR,USPRCAGUAS,PR Caguas,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,,,546,1,CAGUAS CO,488,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":546,""TaxFormCode"":""USPRCAGUAS"",""TaxFormName"":""PR Caguas"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":null,""Purpose"":null}"
US,PR,USPRCANOVANAS,PR Canovanas,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,,,547,1,CANOVANAS CO,490,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":547,""TaxFormCode"":""USPRCANOVANAS"",""TaxFormName"":""PR Canovanas"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":null,""Purpose"":null}"
US,PR,USPRCAROLINA,PR Carolina,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,,,548,1,CAROLINA CO,491,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":548,""TaxFormCode"":""USPRCAROLINA"",""TaxFormName"":""PR Carolina"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":null,""Purpose"":null}"
US,PR,USPRCATANO,PR Catano,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,CTY,county,549,1,CATANO CO,457,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":549,""TaxFormCode"":""USPRCATANO"",""TaxFormName"":""PR Catano"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":null}"
US,PR,USPRCAYEY,PR Cayey,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,CTY,county,550,1,CAYEY CO,458,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":550,""TaxFormCode"":""USPRCAYEY"",""TaxFormName"":""PR Cayey"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":null}"
US,PR,USPRCIDRA,PR Cidra,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,,,551,1,CIDRA CO,493,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":551,""TaxFormCode"":""USPRCIDRA"",""TaxFormName"":""PR Cidra"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":null,""Purpose"":null}"
US,PR,USPRGURABO,PR Gurabo,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,,,553,1,GURABO CO,502,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":553,""TaxFormCode"":""USPRGURABO"",""TaxFormName"":""PR Gurabo"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":null,""Purpose"":null}"
US,PR,USPRHUMACAO,PR Humacao,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,,,554,1,HUMACAO CO,504,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":554,""TaxFormCode"":""USPRHUMACAO"",""TaxFormName"":""PR Humacao"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":null,""Purpose"":null}"
US,PR,USPRLASPIEDRAS,PR Las Piedras,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,,,555,1,LAS PIEDRAS CO,508,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":555,""TaxFormCode"":""USPRLASPIEDRAS"",""TaxFormName"":""PR Las Piedras"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":null,""Purpose"":null}"
US,PR,USPRMANATI,PR Manati,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,,,556,1,MANATI CO,511,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":556,""TaxFormCode"":""USPRMANATI"",""TaxFormName"":""PR Manati"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":null,""Purpose"":null}"
US,PR,USPRMAYAGUEZ,PR Mayaguez,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,,,557,1,MAYAGUEZ CO,512,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":557,""TaxFormCode"":""USPRMAYAGUEZ"",""TaxFormName"":""PR Mayaguez"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":null,""Purpose"":null}"
US,PR,USPRPONCE,PR Ponce,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,,,558,1,PONCE CO,517,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":558,""TaxFormCode"":""USPRPONCE"",""TaxFormName"":""PR Ponce"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":null,""Purpose"":null}"
US,PR,USPRPUERTORICO,PR Puerto Rico,Sales and Use Tax Monthly Return,,True,STA,state,559,79,ADJUNTAS CO | AGUADA CO | AGUADILLA CO | AGUAS BUENAS CO | AIBONITO CO | ANASCO CO | ARECIBO CO | ARROYO CO | BARCELONETA CO | BARRANQUITAS CO | BAYAMON CO | CABO ROJO CO | CAGUAS CO | CAMUY CO | CANOVANAS CO | CAROLINA CO | CATANO CO | CAYEY CO | CEIBA CO | CIALES CO | CIDRA CO | COAMO CO | COMERIO CO | COROZAL CO | CULEBRA CO | DORADO CO | FAJARDO CO | FLORIDA CO | GUANICA CO | GUAYAMA CO | GUAYANILLA CO | GUAYNABO CO | GURABO CO | HATILLO CO | HORMIGUEROS CO | HUMACAO CO | ISABELA CO | JAYUYA CO | JUANA DIAZ CO | JUNCOS CO | LAJAS CO | LARES CO | LAS MARIAS CO | LAS PIEDRAS CO | LOIZA CO | LUQUILLO CO | MANATI CO | MARICAO CO | MAUNABO CO | MAYAGUEZ CO | MOCA CO | MOROVIS CO | NAGUABO CO | NARANJITO CO | OROCOVIS CO | PATILLAS CO | PENUELAS CO | PONCE CO | PUERTO RICO | QUEBRADILLAS CO | RINCON CO | RIO GRANDE CO | SABANA GRANDE CO | SALINAS CO | SAN GERMAN CO | SAN JUAN CO | SAN LORENZO CO | SAN SEBASTIAN CO | SANTA ISABEL CO | TOA ALTA CO | TOA BAJA CO | TRUJILLO ALTO CO | UTUADO CO | VEGA ALTA CO | VEGA BAJA CO | VIEQUES CO | VILLALBA CO | YABUCOA CO | YAUCO CO,528 | 455 | 439 | 529 | 440 | 456 | 484 | 441 | 485 | 442 | 486 | 487 | 488 | 489 | 490 | 491 | 457 | 458 | 492 | 443 | 493 | 494 | 459 | 495 | 444 | 496 | 497 | 498 | 460 | 499 | 500 | 501 | 502 | 445 | 503 | 504 | 505 | 506 | 507 | 446 | 447 | 448 | 470 | 508 | 509 | 510 | 511 | 449 | 450 | 512 | 513 | 514 | 451 | 515 | 516 | 452 | 453 | 517 | 301 | 461 | 454 | 518 | 462 | 519 | 520 | 521 | 522 | 463 | 523 | 464 | 465 | 524 | 466 | 525 | 526 | 467 | 468 | 469 | 527,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/7ec11243-267c-41f6-88f8-3ab1877e89a3.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/2973108c-acb6-4e71-b839-c0637a172ea6.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/800e116c-3b7f-4ab6-933d-fe57421c18d6.png""]","{""FormMasterId"":559,""TaxFormCode"":""USPRPUERTORICO"",""TaxFormName"":""PR Puerto Rico"",""Description"":""Sales and Use Tax Monthly Return"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":null}"
US,PR,USPRSALINAS,PR Salinas,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,,,560,1,SALINAS CO,519,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":560,""TaxFormCode"":""USPRSALINAS"",""TaxFormName"":""PR Salinas"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":null,""Purpose"":null}"
US,PR,USPRSANJUAN,PR San Juan,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,CIT,city,561,1,SAN JUAN CO,521,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":561,""TaxFormCode"":""USPRSANJUAN"",""TaxFormName"":""PR San Juan"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":null}"
US,PR,USPRTOABAJA,PR Toa Baja,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,CTY,county,562,1,TOA BAJA CO,465,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":562,""TaxFormCode"":""USPRTOABAJA"",""TaxFormName"":""PR Toa Baja"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":null}"
US,PR,USPRTRUJILLOALTO,PR Trujillo Alto,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,,,563,1,TRUJILLO ALTO CO,524,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":563,""TaxFormCode"":""USPRTRUJILLOALTO"",""TaxFormName"":""PR Trujillo Alto"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":null,""Purpose"":null}"
US,PR,USPRUTUADO,PR Utuado,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,CTY,county,564,1,UTUADO CO,466,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":564,""TaxFormCode"":""USPRUTUADO"",""TaxFormName"":""PR Utuado"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":null}"
US,PR,USPRVEGAALTA,PR Vega Alta,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,,,565,1,VEGA ALTA CO,525,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":565,""TaxFormCode"":""USPRVEGAALTA"",""TaxFormName"":""PR Vega Alta"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":null,""Purpose"":null}"
US,PR,USPRVEGABAJA,PR Vega Baja,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,,,566,1,VEGA BAJA CO,526,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":566,""TaxFormCode"":""USPRVEGABAJA"",""TaxFormName"":""PR Vega Baja"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":null,""Purpose"":null}"
US,PR,USPRVILLALBA,PR Villalba,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,CTY,county,567,1,VILLALBA CO,468,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":567,""TaxFormCode"":""USPRVILLALBA"",""TaxFormName"":""PR Villalba"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":null}"
US,PR,USPRAGUADILLA,PR Aguadilla,Declaración de la Aportación Ciudadana sobre las Ventas,,True,CTY,county,816,1,AGUADILLA CO,439,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":816,""TaxFormCode"":""USPRAGUADILLA"",""TaxFormName"":""PR Aguadilla"",""Description"":""Declaraci\u00f3n de la Aportaci\u00f3n Ciudadana sobre las Ventas"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":null}"
US,PR,USPRAIBONITO,PR Aibonito,Declaración de la Aportación Ciudadana sobre las Ventas,,True,CTY,county,817,1,AIBONITO CO,440,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":817,""TaxFormCode"":""USPRAIBONITO"",""TaxFormName"":""PR Aibonito"",""Description"":""Declaraci\u00f3n de la Aportaci\u00f3n Ciudadana sobre las Ventas"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":null}"
US,PR,USPRARROYO,PR Arroyo,Declaración de la Aportación Ciudadana sobre las Ventas,,True,CTY,county,818,1,ARROYO CO,441,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":818,""TaxFormCode"":""USPRARROYO"",""TaxFormName"":""PR Arroyo"",""Description"":""Declaraci\u00f3n de la Aportaci\u00f3n Ciudadana sobre las Ventas"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":null}"
US,PR,USPRBARRANQUITAS,PR Barranquitas,Declaración de la Aportación Ciudadana sobre las Ventas,,True,CTY,county,819,1,BARRANQUITAS CO,442,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":819,""TaxFormCode"":""USPRBARRANQUITAS"",""TaxFormName"":""PR Barranquitas"",""Description"":""Declaraci\u00f3n de la Aportaci\u00f3n Ciudadana sobre las Ventas"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":null}"
US,PR,USPRBAYAMON,PR Bayamon,Declaración de la Aportación Ciudadana sobre las Ventas,,True,CIT,city,820,1,BAYAMON CO,486,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":820,""TaxFormCode"":""USPRBAYAMON"",""TaxFormName"":""PR Bayamon"",""Description"":""Declaraci\u00f3n de la Aportaci\u00f3n Ciudadana sobre las Ventas"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":null}"
US,PR,USPRCIALES,PR Ciales,Declaración de la Aportación Ciudadana sobre las Ventas,,True,CTY,county,821,1,CIALES CO,443,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":821,""TaxFormCode"":""USPRCIALES"",""TaxFormName"":""PR Ciales"",""Description"":""Declaraci\u00f3n de la Aportaci\u00f3n Ciudadana sobre las Ventas"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":null}"
US,PR,USPRCULEBRA,PR Culebra,Declaración de la Aportación Ciudadana sobre las Ventas,,True,CTY,county,822,1,CULEBRA CO,444,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":822,""TaxFormCode"":""USPRCULEBRA"",""TaxFormName"":""PR Culebra"",""Description"":""Declaraci\u00f3n de la Aportaci\u00f3n Ciudadana sobre las Ventas"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":null}"
US,PR,USPRFAJARDO,PR Fajardo,Declaration for the Municipal Citizen Contribution on Retail Sales,,True,,,823,1,FAJARDO CO,497,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":823,""TaxFormCode"":""USPRFAJARDO"",""TaxFormName"":""PR Fajardo"",""Description"":""Declaration for the Municipal Citizen Contribution on Retail Sales"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":null,""Purpose"":null}"
US,PR,USPRHATILLO,PR Hatillo,Declaración de la Aportación Ciudadana sobre las Ventas,,True,CTY,county,824,1,HATILLO CO,445,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png""]","{""FormMasterId"":824,""TaxFormCode"":""USPRHATILLO"",""TaxFormName"":""PR Hatillo"",""Description"":""Declaraci\u00f3n de la Aportaci\u00f3n Ciudadana sobre las Ventas"",""Country"":""US"",""Region"":""PR"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":null}"
